	temp_0001	temp_0002	temp_0003	temp_0004	temp_0005	temp_0006	temp_0007	temp_0008	temp_0009	temp_0010	temp_0011	temp_0012	temp_0013	temp_0014	temp_0015	temp_0016	temp_0017	temp_0018	temp_0019	temp_0020	temp_0021	temp_0022	temp_0023	temp_0024	temp_0025	temp_0026	temp_0027	temp_0028	temp_0029	temp_0030	temp_0031	temp_0032	temp_0033	temp_0034	temp_0035	temp_0036	temp_0037	temp_0038	temp_0039	temp_0040	temp_0041	temp_0042	temp_0043	temp_0044	temp_0045	temp_0046	temp_0047	temp_0048	temp_0049	temp_0050	temp_0051	temp_0052	temp_0053	temp_0054	temp_0055	temp_0056	temp_0057	temp_0058	temp_0059	temp_0060	temp_0061	temp_0062	temp_0063	temp_0064	temp_0065	temp_0066	temp_0067	temp_0068	temp_0069	temp_0070	temp_0071	temp_0072	temp_0073	temp_0074	temp_0075	temp_0076	temp_0079	temp_0080	temp_0081	temp_0082	temp_0083	temp_0084	temp_0085	temp_0086	temp_0087	temp_0088	temp_0089	temp_0090	temp_0091	temp_0092	temp_0093	temp_0094	temp_0095	temp_0096	temp_0097	temp_0098	temp_0099	temp_0100	temp_0101	temp_0102	temp_0103	temp_0104	temp_0105	temp_0106	temp_0107	temp_0108	temp_0109	temp_0110	temp_0111	temp_0112	temp_0113	temp_0114	temp_0115	temp_0116	temp_0117	temp_0118	temp_0119	temp_0120	temp_0121	temp_0122	temp_0123	temp_0124	temp_0125	temp_0126	temp_0127	temp_0128
100002945	0.6664	1.0832	1.7545	0.6919	0.323	0.7755	1.4773	2.5765	0.3967	1.1098	0.5532	2.5503	0.4287	0.7595	0.9992	1.4231	1.6432	0.8794	1.822	1.0216	2.4052	0.4295	1.0403	0.7825	0.223	0.9876	1.3831	0.8388	1.9507	1.5581	0.5011	0.4983	0.9554	1.1738	1.3823	0.722	1.151	0.7714	0.3962	0.3594	1.0629	1.5969	0.9988	1.3918	1.0643	0.9109	0.5251	0.3789	1.0933	2.846	1.6575	0.9912	0.5438	0.3492	0.9911	1.7808	0.8428	1.0275	1.0629	2.8679	1.1503	2.487	0.9675	0.8202	1.419	0.2292	1.1561	1.0585	0.6552	0.4626	0.9128	1.0436	1.2223	9.0424	1.169	1.1988	1.051	1.0715	1.0868	1.0167	5.1943	0.3409	0.9564	0.711	1.0446	1.0012	1.1103	0.239	1.0729	0.4858	0.4502	0.626	1.7946	0.2277	1.2851	1.3062	0.4978	0.5748	1.9391	1.817	0.7824	0.6732	1.1228	0.8358	0.3414	0.6035	0.8324	1.0563	0.3249	0.9284	0.649	0.9937	1.751	4.0309	1.3259	2.4067	1.4944	1.7905	0.6466	2.213	1.8794	0.4314	1.9501	3.0371	0.8291	0.6664
407	1.168	0.9122	1.2394	1.2334	0.7239	0.8395	0.9511	0.7866	1.0432	1.0118	0.641	0.967	0.8226	0.9533	0.9339	1.1167	0.9399	1.0273	0.9363	1.0098	1.1931	1.3985	1.2901	1.7442	0.7561	0.9956	0.7744	0.7296	0.8418	0.8029	1.1521	1.1028	0.6341	0.676	0.9417	0.9928	1.1461	1.273	1.261	1.1142	1.0787	1.1805	0.9651	1.0649	0.8827	0.8632	0.7246	0.754	1.0458	1.0347	1.0554	1.0494	0.8026	0.6888	1.0286	1.0755	0.9014	0.7515	0.92	1.1208	0.9315	0.8472	0.9763	0.9944	1.0031	1.2862	1.132	1.1249	0.8379	0.9486	1.0661	1.1829	0.9315	0.8076	0.8713	1.0744	0.9645	1.1353	1.1016	1.2442	0.9752	0.9711	0.95	0.9762	0.9969	1.0101	0.957	1.0909	0.7181	0.8303	0.8458	0.8724	1	1	0.8403	0.9201	1.1565	1.1498	0.9098	1.0431	1.2941	1.1059	1.2459	1.1733	0.9514	1.0609	0.9086	1.063	0.8884	0.7067	1.2493	0.8081	0.9647	0.8304	1.6614	1.0306	0.9892	0.8347	1.163	1.2081	1.2455	1.096	1.0229	0.9892	1.0614	1.2036
100003397	1.0055	2.0866	1.0643	1.2176	1.236	0.5543	0.9748	1.0319	1.6639	0.7035	1.0127	1.7105	1.1363	1.1776	1.1575	2.3858	0.9825	0.9596	0.5894	1.1906	1.2213	1.5891	0.7549	0.7861	1.4107	1.1989	1.1453	0.6479	0.9213	0.5177	0.3498	0.6838	0.6412	0.8911	0.5007	0.6787	0.485	0.8494	0.8169	0.4658	2.1841	1.3481	2.4377	0.8105	0.6151	0.8978	2.483	1.0894	1.0044	0.675	1.8813	1.0073	1.2765	1.075	1.1363	0.8569	1.4098	0.6449	0.8976	0.86	0.7869	0.7768	1.4181	1.0762	4.4523	0.6234	1.4788	1.2498	1.5376	1.3647	2.0391	1.7235	0.6941	0.813	0.7173	2.0946	0.4415	0.4342	0.9454	0.8706	1.1418	1.411	0.8556	1.0124	1.0633	0.8669	0.7683	0.6932	1.3088	1.7384	0.8235	1.3937	1.4206	0.8366	1.5178	1.0843	0.6697	0.9868	2.2875	1.0285	0.6996	2.2331	0.6419	1.0359	1.5095	2.0644	0.3985	0.8546	1.4025	2.2565	0.7108	0.63	0.6166	0.5292	0.7537	0.4908	0.9956	1.2416	0.8825	0.5879	1.3498	0.7321	2.0331	1.5399	0.6811	1.0604
100005717	1.6804	1.2439	2.031	0.8028	1.4439	1.0976	0.3496	0.9618	0.7331	0.7448	0.9889	1.3146	0.5643	0.7906	1.7611	1.4035	0.9842	0.7552	1.2032	0.4746	0.9263	1.1492	1.2508	1.5531	0.909	0.3819	1.0128	0.9085	0.8336	1.0111	0.8011	0.849	0.5463	0.75	1.2474	1.7865	1.3467	1.0556	1.7405	1.8246	0.4417	0.7378	0.8403	0.912	0.8549	0.7976	0.996	0.6928	0.9562	2.0224	1.0617	1.2086	0.6936	2.4603	0.9657	1.4373	0.7515	1.009	1.2476	2.4452	0.8274	1.2519	0.3641	0.298	1.9315	0.7716	0.9888	1.25	0.9727	1.107	1.0459	1.2189	0.7375	7.5149	0.3511	0.8008	0.8319	1.2949	0.8289	1.1605	1.7996	0.6373	0.8358	1.8667	0.5691	0.9692	1.0624	1.0547	0.9835	0.6788	0.7999	1.0905	1.2278	1.9307	0.3632	0.4835	1.0054	1.3007	0.6699	0.9731	0.5312	0.4714	0.6902	0.8729	0.9283	0.91	1.0126	0.5779	0.7184	0.6975	1.1877	0.6565	1.216	3.288	2.1875	1.1445	3.6572	1.5508	0.7435	1.1797	1.6023	2.1363	0.6595	0.8026	0.3061	1.2893
100015838	1.5446	1.4948	1.2377	0.8615	0.7641	0.6406	2.3687	2.1788	0.5379	0.7706	0.7742	0.8297	1.242	0.9932	1.3996	0.9264	1.4538	1.6514	1.0561	1.2058	0.9763	0.8529	1.5102	1.6342	1.3361	1.4103	0.7352	0.8205	1.4501	1.0518	1.9342	1.3325	1.3359	1.1762	0.9713	0.7644	0.626	1.4144	0.6838	0.6016	1.1557	0.8208	0.9773	2.4036	1.1051	1.3713	0.5494	1.0152	0.5785	0.4813	1.3153	0.845	1.0465	0.9067	2.0238	2.6535	0.9823	0.8729	0.7643	0.9332	1.2358	1.1826	1.0065	1.1311	1.2096	2.8606	0.9547	0.9696	0.7652	0.6271	0.9643	0.814	1.2643	1.008	1.4974	0.9848	0.6447	0.7349	1.5232	1.5068	1.6554	0.5445	0.5864	0.6208	1.2024	1.3293	0.586	0.4166	0.6145	0.7394	0.6559	0.4618	0.7258	0.8416	1.3762	1.7773	1.4952	1.8202	0.9351	0.7403	1.3675	0.5956	1.1009	1.2702	1.2324	0.7326	1.045	1.3976	0.8124	1.0643	0.9433	0.9015	0.8035	1.0192	0.7682	1.0026	1.2377	1.4361	0.5488	0.9903	1.2397	0.4706	0.806	0.9974	1.3671	1.3883
100015962	1.6159	1.6938	1	1.2347	0.8469	1.1399	1.4346	1.0974	1.2374	1.1544	0.669	1.225	1.3911	1.3873	1.684	1.5461	1.0816	0.8665	1.9538	1.9433	2.2514	2.2663	1.3929	1.5884	0.8791	0.9311	0.7583	0.6595	0.7352	0.7043	1.0113	1.1072	0.9416	1.0501	0.9845	0.8866	1.1031	0.9625	1.0033	0.961	1.3486	1.3888	2.2993	2.3414	1.1473	1.1488	0.9793	0.8382	0.3904	0.384	0.7551	0.678	2.6763	2.9813	1.0448	1.2349	0.8882	0.8022	1.438	1.2541	1.4586	1.8413	0.7793	0.6777	0.8341	0.8417	1.1453	0.7972	1.7972	1.8599	0.8733	1.04	0.7675	0.8678	0.6827	0.7281	0.5208	0.6257	1.2478	1.6179	0.4517	0.9155	1.3297	1.4858	0.7963	0.9064	1.1973	1.1042	0.4536	0.6764	0.8163	0.7754	1.3292	1.5521	1.2651	1.6021	0.8579	1.0981	0.5884	0.7447	0.8636	1.2254	1.1276	1.2254	0.5783	0.9168	0.7426	0.9436	1.2701	1.9258	1.1365	0.9447	0.7631	0.9206	0.9993	0.9551	0.886	0.384	1.0116	0.8986	1.2558	0.8999	0.9114	0.838	0.751	0.7158
564	1.161	0.655	0.9327	1.0509	0.7828	1.1672	0.6824	0.7189	1.067	1.0383	0.5357	0.7362	0.8498	0.8967	0.7034	0.7637	0.8183	0.8455	0.9467	0.999	1.082	1.1187	1.001	1.47	0.5007	0.777	0.5252	0.6294	0.7076	0.8754	1.3761	1.1889	0.8443	0.7528	0.808	0.7094	0.9429	1.0594	1.1199	1.1152	0.8836	1.1105	0.8368	0.8155	1.2794	1.3664	0.9082	1.4797	0.9743	1.1891	1.3293	1.2948	0.8939	0.8472	1.0505	0.9219	0.9869	0.7219	1.014	1.0542	1.1179	1.1384	0.9223	0.9217	0.8552	1.19	0.8373	0.9861	1.2133	1.7299	1.1373	1.2412	0.7269	0.7627	0.7093	1.0475	1.0622	1.2575	1.2169	1.6136	1.1382	1.3164	0.7952	0.7227	1.1062	0.9656	1.3912	1.3566	0.9685	0.9853	0.7256	0.9936	0.9503	1.0348	1.1126	1.2386	0.8659	0.8324	1.086	1.0852	1.2508	1.2621	0.9926	0.9882	1.4583	1.5813	0.8758	1.1484	0.8685	0.3773	1.2672	0.8709	1.2608	0.6454	1.4769	0.775	1.0425	0.9179	1.3192	1.3772	0.8581	0.7984	0.9217	0.9321	1.0095	1.3882
100021220	0.6992	0.8971	1.1645	1.9743	1.6186	1.2568	3.6867	2.3622	1.1609	0.9336	0.4138	0.3984	0.5237	0.9129	0.6432	0.7647	0.8618	1.0258	2.05	2.5967	1	1.4997	1.1086	0.7466	2.0722	4.586	0.5976	0.8479	0.8883	0.6723	0.9242	1.1533	1.9845	3.0018	0.8064	0.646	1.6567	1.744	0.514	1.0462	1.0747	0.6691	1.4486	1.7709	1.3365	1.5374	1.1568	1.3602	0.7525	1.0027	0.7164	0.7995	3.3056	2.62	1.3151	1.3389	1.7249	1.245	1.0168	1.1986	1.1884	1.8834	0.8182	1.1664	0.8365	0.9622	0.7106	0.8427	0.583	0.6033	0.7742	0.69	0.8581	1.9442	1.603	1.0614	1.2489	1.0172	0.7432	0.8694	1.5459	0.8103	0.4804	0.8735	0.7058	0.5715	0.7335	1.002	0.5754	0.2969	0.6725	0.355	0.9823	1.0692	1.3718	1.7307	2.6083	2.8478	1.0881	1.2181	1.8156	1.1355	0.5932	0.388	0.8751	0.7262	0.4535	0.8137	1.6163	2.3432	0.7846	0.2261	0.6751	0.571	0.9662	1.028	0.4596	0.4873	0.998	1.251	0.854	0.4009	1.2302	0.9519	0.5738	0.6964
100001950	1.4351	1.9894	1.1192	1.3717	0.6866	1.0048	0.9098	1.0893	0.5406	1.0948	0.9034	1.1249	0.4979	1.0123	0.6589	1.0445	1.8817	2.098	1.7895	1.3114	1.2293	0.7629	0.7419	1.0175	0.831	1.7701	0.6297	0.8038	0.7809	0.9672	0.9444	0.8746	1.2726	0.9006	1.1296	1.3723	2.3434	1.8297	1.9309	1.4681	0.992	0.9464	1.7221	1.9526	1.0523	0.7055	0.4807	0.805	1.6937	1.0017	1.0447	0.6377	1.0615	0.5815	1.4767	2.0769	1.3737	0.7581	0.7557	0.6546	2.3782	2.2245	0.8832	1.1147	0.7739	1.3626	1.0552	1.1095	0.2306	0.6526	1.5142	1.3854	1.7557	1.2094	0.8766	0.7481	1.0158	0.9865	3.5326	2.4244	1.1523	0.5711	0.5531	0.7225	0.7447	1.1049	0.9005	0.4687	0.8675	0.5046	0.6273	0.6356	1.3361	0.9328	0.8641	1.0702	0.6695	0.9511	1.074	1.002	1.361	1.1676	1.7434	2.5956	0.8949	0.9545	0.8227	0.8966	0.3398	0.3933	0.9952	1.7692	0.9983	1.1358	0.338	1.1697	0.5412	0.3856	0.3946	0.8591	1.1368	1.2237	1.0521	2.4642	0.6533	0.5957
100009227	1.5447	1.355	1.8472	0.7969	1.684	1.1138	0.5493	0.7896	0.9482	1.028	0.8302	1.1115	0.6497	0.7943	1.1222	0.8628	0.8669	0.5793	1.0467	0.8477	1.0149	0.8732	0.986	1.5411	0.8332	0.4351	1.3382	1.4132	0.8558	0.9339	0.9175	0.7677	0.8109	0.8315	1.4438	1.7274	1.2409	1.1574	1.5407	1.8111	1.1784	0.9662	1.0779	1.1461	1.2263	0.901	1.0602	0.7785	0.9334	1.4697	1.0006	1.0401	0.918	1.65	0.5397	0.9994	0.5565	0.5052	1.4657	2.2911	0.8272	1.2131	0.7134	0.4968	1.2026	0.7551	0.876	0.9834	1.6726	1.6444	1.3079	1.107	1.1112	4.1799	0.8179	1.004	0.9844	1.4118	1.0871	0.8552	2.3987	0.635	0.7834	1.3929	0.8319	1.0216	1.0439	0.939	1.3252	0.7151	0.8538	1.0034	1.2082	1.6186	0.6431	0.7612	0.679	0.9011	0.8417	0.763	0.55	0.716	0.7145	0.8422	0.9966	1.3412	0.961	0.6136	0.7769	0.9966	1.5953	1.4466	1.1559	4.1439	2.6535	1.0541	2.7236	1.2481	0.6574	1.3356	1.4392	1.5601	0.6457	0.9058	0.8014	0.9292
100015839	1.6332	1.8663	1.1632	0.7749	1.0505	0.6774	2.2205	1.924	0.3958	0.8601	0.4659	0.9654	0.9897	0.8708	1.8336	1.2325	1.4152	1.6311	1.1988	1.6647	0.9246	0.7441	1.3541	1.3883	0.9807	1.0402	0.8108	0.919	0.8711	0.8112	1.6578	1.0673	0.8632	1.0132	1.0874	1.1756	0.8201	1.3615	0.8241	0.9101	1.2705	1.0528	1.0143	2.578	1.1382	1.4367	0.3588	0.8292	0.4983	0.46	1.1238	0.8256	0.8727	1.0103	1.3513	2	0.9311	0.7397	0.685	0.9666	1.3521	1.0422	1.0185	1.1159	0.8472	1.6995	1.1949	0.8187	1.2944	0.9989	0.7556	0.752	1.4359	1.0329	1.7072	0.9958	0.7053	0.8718	1.4709	1.7684	0.9138	0.3811	0.6518	0.542	0.8189	1.0738	0.4658	0.6703	0.4054	0.5145	0.8143	0.6472	0.6959	0.8124	0.8533	1.6182	0.9784	1.183	1.1068	1.2131	1.2229	0.7675	1.2787	1.553	1.2324	0.942	1.0885	1.2353	0.954	0.9506	0.8392	1.0842	0.8773	0.9234	0.9533	1.2582	1.2891	1.075	0.7649	1.1556	1.1613	0.6431	1.0422	1.0683	0.9873	1.2115
444	1.479	0.9231	1.3651	1.1468	1.0875	0.9823	0.8329	0.7465	1.0006	1.0041	0.3841	0.6654	0.9356	0.8811	1.2491	1.1311	0.9322	1.022	1.1433	1.1513	1.4171	1.4342	1.3432	1.2508	0.7527	0.6802	0.7002	0.6285	0.8338	1.0563	0.9397	1.0111	1.0324	0.7297	0.9933	0.8196	1.0049	1.0818	1.0771	1.2852	0.9809	1.2076	0.8245	1.162	0.9748	0.977	0.6135	0.563	0.8263	0.9994	0.9059	1.0513	0.6963	0.8177	0.9677	1.015	0.5756	0.882	0.8852	0.9006	1.1624	0.898	0.8031	0.9123	1.0591	1.8234	0.9088	1.1978	0.6801	0.8942	1.2056	1.1913	0.7197	0.6104	0.9033	0.9652	0.797	1.0459	1.0096	0.9904	0.7516	0.7595	0.8694	0.9255	1.1275	1.2595	0.6975	0.8776	0.9597	1.3696	0.863	1.0235	1.0755	1.052	0.8059	0.7555	1.0647	0.9432	1.0152	0.9847	1.351	1.1053	1.2342	1.1422	1.3704	1.1644	1.5319	1.4094	1.0805	0.6534	1.0865	0.8932	0.872	0.646	1.5183	0.924	0.8872	0.3908	1.1834	1.0448	1.4428	1.4206	0.7836	0.7356	1.2361	1.3549
100000939	0.2068	1.3319	0.2284	0.4186	0.4178	0.679	3.2677	3.9732	1.0786	0.1717	0.3516	1.1191	1.8458	0.8723	1.1312	1.3385	1.8061	0.8075	1.1779	0.2455	0.2693	0.4339	8.4217	1.1207	15.2549	0.9331	0.1501	0.1542	0.1501	3.3397	0.1501	0.4678	0.1501	1.8053	0.1501	0.9803	3.1267	0.6617	5.9605	1.15	1.035	0.2553	0.9903	0.4331	0.8598	0.3397	7.8277	2.2207	0.8611	11.0227	1.0224	1.3134	3.5752	2.348	0.1501	0.1501	0.6232	1.0097	0.6117	0.3448	1.4777	1.2537	0.4963	0.4674	1.0263	0.2286	0.1501	0.1501	0.1501	0.5129	1.0197	0.1501	0.1501	1.5642	0.1501	0.1983	1.3336	1.2471	0.989	0.6095	0.4008	1.3959	1.368	0.9176	0.9548	0.5018	0.4143	1.5969	1.7422	0.5966	0.2442	0.7905	0.1501	1.225	1.4316	1.0101	0.2647	0.6882	0.7023	0.8068	0.4402	0.3959	1.3941	1.103	1.7298	0.464	1.0393	1.5034	0.5444	3.8152	0.1738	0.1501	0.1501	1.1285	5.5163	0.6795	2.8588	0.3733	0.8449	0.2359	1.2771	9.9313	1.7257	0.6563	0.4654	0.8418
136	34.5439	6.339	0.8386	1.2766	0.4336	0.7477	0.126	0.126	0.2988	0.6315	3.9664	1.5994	5.2603	1.0296	3.4378	1.069	22.5078	2.9269	12.7369	4.4592	12.2501	0.9624	1.1541	2.8939	0.2065	0.126	49.6446	14.2291	0.4342	14.3571	0.7099	2.4062	14.3747	1.3583	0.2791	0.9949	0.4969	0.9854	1.4709	1.0376	0.3071	0.337	0.7208	1.9546	0.6878	0.4497	1.2389	3.8525	0.8924	8.2159	0.961	0.8906	0.2838	0.4121	0.1956	0.2026	2.2952	14.5509	0.3831	0.3762	0.4432	0.198	1.5787	4.5433	2.0116	0.3618	8.6429	2.6316	7.651	1.1986	0.5484	1.107	0.9663	11.5834	0.7192	5.0735	1.3258	0.5285	0.7771	0.2032	1.0743	6.8329	5.2717	0.633	2.9119	0.2123	1.1992	1.3172	0.2595	0.8583	0.2348	3.1255	3.7966	1.8756	0.3139	0.2131	0.8217	1.0475	0.9984	0.3173	0.3262	0.4175	1.2603	0.8579	1.923	11.8798	13.3055	0.919	4.0326	0.7452	26.6686	2.702	0.2456	0.3477	0.8442	0.3705	1.0016	0.5503	0.126	0.1962	2.3037	4.8197	0.4247	0.529	0.5326	2.6925
100001313	1.8366	0.8825	1.837	1.3706	0.8863	0.9591	0.8083	0.6869	1.6224	1.255	0.6586	0.4057	0.7959	0.6744	0.7053	0.706	0.7126	1.6789	1.3854	1.392	1.5314	1.7447	2.2422	3.3721	0.6641	0.9989	0.5385	0.6111	0.6153	0.9458	1.1688	0.671	0.905	0.5693	0.6184	0.9446	1.2308	1.5318	1.1954	1.5798	0.9169	0.6459	0.8405	0.9485	1.625	1.6483	0.7781	0.917	0.7615	0.7374	1.0754	1.0207	1.3213	0.964	1.0315	1.0838	1.0966	0.9843	0.9234	0.7128	1.2465	0.8757	1.0095	1.0799	0.6119	1.295	1.2624	1.0318	0.8872	1.4517	1.3167	0.9582	0.5844	0.5255	0.5203	1.0357	0.9536	1.0478	1.1871	1.3525	1.2661	1.5998	1	0.855	0.7997	1.0265	1.4299	1.3443	0.4649	0.6219	0.8137	1.0404	1.0855	1.7829	0.966	1.26	1.4586	1.4019	1.1896	0.7031	1.9492	1.2598	1.0069	0.9931	0.9713	1.6173	0.914	1.0654	1.1216	0.9846	1.7176	0.7164	0.7248	0.5997	3.136	0.4757	0.8349	0.4057	1.965	1.8426	0.9516	0.5531	1.6698	0.7284	1.0639	1.4448
1489	5.8065	0.531	7.5976	0.475	2.7211	0.4712	1.349	0.6645	1.4675	4.7953	3.385	3.1055	1.4436	0.3878	0.6763	0.6104	2.1649	9.4747	4.3122	0.7766	0.8376	1.0441	6.2479	1.4328	5.5158	0.7858	3.7438	0.391	1.4487	0.4394	1.6241	3.1086	2.7113	0.4764	0.5714	0.9615	11.8526	0.7852	3.5602	1.3513	1.9951	0.484	3.6148	0.9584	1.9907	3.1468	0.5948	1.2013	2.6707	1.8325	6.3001	0.4506	4.6111	1.2375	9.5527	0.6498	1.9837	5.3251	13.199	5.9344	1.7757	3.9611	20.131	9.8791	5.2593	1.8413	2.4758	0.8691	2.5329	0.4102	0.8983	0.4904	0.8272	13.8616	0.5485	1.71	1.6483	1.4037	17.3745	0.4463	5.7321	0.3924	7.095	0.4991	7.9939	0.4036	0.6144	2.2816	1.8939	2.9455	1.0147	0.3143	4.6144	0.8319	5.6681	0.3802	4.2256	0.5784	0.7498	0.8307	0.6211	0.4573	2.6916	0.4036	0.9853	0.4602	1.0416	0.5369	0.5041	0.6097	0.3232	0.4493	0.6627	1.9018	1.2729	0.7716	0.5893	0.7133	0.4746	2.0535	0.557	0.3108	0.9154	0.7161	0.7638	0.6036
100006082	1.3079	1.3642	1.1104	2.0633	0.6575	0.6543	0.3509	0.9468	0.3601	0.5895	1.0538	1.1568	0.6732	0.7706	0.9613	0.7244	0.8691	1.0271	0.9077	1.1803	1.1371	0.9934	1.3317	1.6204	0.6516	0.8285	0.9707	1.1541	0.7433	0.7293	1.1365	1.1405	1.0257	0.7867	0.9866	1.2078	1	1.0247	0.933	1.0518	1.6289	1.4548	1.9659	2.5032	0.9346	0.8929	0.3936	0.26	2.2933	3.5145	1.0916	0.9909	1.0586	1.064	0.4085	0.5092	1.0066	1.1092	0.766	1.0575	1.0136	0.9698	0.8873	1.1958	1.2443	0.714	1.2935	0.9423	0.9567	0.9006	1.2977	1.5361	1.911	4.1955	1.365	1.0575	0.9262	0.8812	1.0742	0.8973	1.3764	0.8347	0.9385	0.7774	0.7076	0.776	0.686	0.7156	1.1379	0.8186	1.1976	0.5379	1.5624	1.0594	0.3026	0.3071	0.466	0.6219	0.9155	0.7763	1.2238	1.2106	1.0411	1.2226	1.6725	1.7098	1.5852	1.4989	0.7091	1.1512	0.8869	0.958	0.7754	1.211	0.2731	0.5499	1.0518	0.9638	0.9412	1.2176	0.8978	0.8736	1.2131	1.1064	0.859	0.5068
100001104	2.3718	1.4633	1.1518	0.848	0.8064	0.8661	0.7896	1.0548	2.2103	1.4241	0.356	0.5145	1.7932	1.5012	1.0473	0.964	1.0403	1.0918	0.679	0.9339	1.1655	0.9281	1.201	1.084	0.9263	1.471	0.8744	0.9018	0.739	1.2689	0.8428	0.7213	0.9665	0.8546	0.7414	0.623	1.7253	1.8553	1.0033	0.8675	1.1156	1.107	0.3401	0.8335	0.8041	1.6675	1.0299	1.1495	0.8992	1.0545	1.0553	1.4531	1.4504	1.4155	0.9679	0.9531	1.1468	1.0879	0.8352	0.8332	2.4203	1.751	0.944	0.7949	0.4354	0.7744	1.6506	1.6406	1.1952	2.7228	1.6385	1.9483	0.5727	0.8045	0.4611	0.9309	0.5059	0.5785	1.2146	1.331	0.8143	1.0264	0.8628	1.2024	1.1637	1.0149	0.9092	1.0484	0.8734	1.0046	0.9041	0.8755	1.3694	1.6781	0.9967	0.9332	1.0161	0.9116	1.0434	0.9963	1.2084	1.2653	1.0103	1.0433	0.8564	0.7935	0.8316	0.6433	1.344	0.6468	0.952	0.6369	0.8953	0.5183	2.0826	0.9123	1.4427	0.9676	0.8658	0.9864	1.0118	0.9513	1.3596	1.006	0.7673	1.1671
100001502	1.3856	0.8537	1.4266	1.4258	0.2525	0.7654	1.1689	0.3927	0.6438	1.2377	0.3697	0.8625	1.0811	0.9347	0.434	0.4587	1.3895	1.1658	1.2207	1.067	2.0429	2.3124	1.0025	1.7001	0.3432	1.0712	0.4079	0.9063	0.9301	0.7009	1.0296	1.1771	0.5442	0.868	0.9764	0.7212	1.0095	1.3387	0.9451	1.1832	0.803	1.5947	1.2112	1.1029	1.0422	0.9813	0.1191	0.6815	1.1793	0.9706	1.4664	0.4025	0.5794	0.3542	1.8228	2.1217	1.1773	0.6417	0.9875	1.0243	0.853	0.4822	1.4402	0.8949	1.2587	1.751	1.3811	1.4417	0.1191	0.8519	1.0448	1.2827	1.1808	2.1102	0.5514	0.7776	0.6161	1.0519	1.3555	1.6237	1.8905	1.2059	0.9119	0.9859	1.5063	0.7559	0.5588	0.5122	0.384	0.3417	0.4763	0.3999	1	0.9236	1.8352	0.9831	1.3261	1.2855	0.7903	0.9851	1.078	0.9544	1.4388	1.3944	1.1339	1.0064	1.4246	1.8575	0.3139	0.1493	1.2064	0.4652	0.9197	0.7717	1.4664	1.0189	0.7381	0.1191	1.1674	1.1042	1.2081	0.4607	1.0895	2.0181	0.6255	0.9073
100020866	4.2787	4.7451	1.7638	1.4401	0.9498	0.9348	0.3601	2.106	0.9416	0.9965	1.4838	1.0072	0.3184	0.5586	3.7393	3.3689	2.3407	1.6404	0.8663	0.9233	0.3632	0.8808	0.0722	0.0722	6.0494	1.2598	0.5513	0.3556	0.6579	1.9967	0.2759	0.2428	1.362	1.4043	0.2731	0.2902	2.3239	1.5682	1.4689	1.8393	0.2018	0.2982	1.4627	0.8766	2.209	2.1407	1.6915	1.7843	1.3269	1.9789	2.3232	2.6581	0.7501	0.8203	0.6157	0.0722	1.1985	2.361	1.4404	0.6213	0.1688	0.5239	1.419	0.9365	1.5669	0.9479	1.4332	0.0722	1.6887	3.1927	0.8756	0.9973	0.4344	0.4032	0.9097	1.3799	0.4573	0.2981	1.5536	0.5358	0.1831	1.0584	0.5301	0.6725	0.4695	1.0012	1.4074	1.1604	0.5834	1.3827	1.0731	1.7534	1.7643	1.2846	0.3097	0.4451	1	0.3458	0.8369	1.3278	0.4693	1.2853	1.9024	1.7497	0.8642	0.6239	1.1447	0.5271	0.5601	1.2577	0.0722	0.0722	0.1814	0.5775	0.7587	1.0829	2.4193	1.0611	0.3641	0.1097	1.0097	1.0961	0.5504	0.0722	1.01	1.6075
100001510	2.8148	2.6375	0.7221	1.4132	0.9553	1.5982	1.1737	0.5683	1.081	1.5786	1.562	7.2788	2.0666	1.2935	7.8876	1.6671	1.2846	1.3704	0.6099	0.5473	0.4618	0.5751	2.5343	1.5792	0.5815	0.7561	1.4631	0.9181	2.4266	0.7552	0.9746	0.9917	0.8566	1.0866	1.7805	1.7039	0.9441	1.1583	1.8639	0.8399	0.3139	1.1286	2.2328	2.5644	1.0281	0.2429	0.7915	0.4661	4.2985	0.0873	1.5949	2.543	0.732	0.9648	1.2358	0.7368	0.4484	0.5101	1.553	1.1451	0.4549	2.5456	1.1338	1.6209	1.0988	1.81	1.1035	0.3827	1.3547	0.9929	1.8263	2.3926	0.4906	0.3249	0.541	0.6428	0.5672	1.2041	0.7937	1.2395	0.5038	0.8952	0.5344	0.5027	0.4674	0.3776	0.7187	0.4503	1.0928	1.1814	0.2946	0.4305	1.2407	1.5474	1.2712	1.3113	2.6927	4.3728	0.4736	1.457	1.2086	0.6156	0.6529	0.8244	1.0457	1.6881	0.721	1.0809	0.3618	0.8241	1.003	0.5348	1.2604	1.3283	0.3	0.1677	1.0083	0.427	2.645	0.4468	2.055	1.9758	0.6474	0.856	0.5648	0.5394
