	temp_0001	temp_0002	temp_0003	temp_0004	temp_0005	temp_0006	temp_0007	temp_0008	temp_0009	temp_0010	temp_0011	temp_0012	temp_0013	temp_0014	temp_0015	temp_0016	temp_0017	temp_0018	temp_0019	temp_0020	temp_0021	temp_0022	temp_0023	temp_0024	temp_0025	temp_0026	temp_0027	temp_0028	temp_0029	temp_0030	temp_0031	temp_0032	temp_0033	temp_0034	temp_0035	temp_0036	temp_0037	temp_0038	temp_0039	temp_0040	temp_0041	temp_0042	temp_0043	temp_0044	temp_0047	temp_0048	temp_0049	temp_0050	temp_0051	temp_0052	temp_0053	temp_0054	temp_0055	temp_0056	temp_0057	temp_0058	temp_0059	temp_0060	temp_0061	temp_0062	temp_0063	temp_0064	temp_0065	temp_0066	temp_0067	temp_0068	temp_0069	temp_0070	temp_0071	temp_0072	temp_0073	temp_0074	temp_0075	temp_0076	temp_0077	temp_0078	temp_0079	temp_0080	temp_0081	temp_0082	temp_0083	temp_0084	temp_0085	temp_0086	temp_0087	temp_0088	temp_0089	temp_0090	temp_0091	temp_0092	temp_0093	temp_0094	temp_0095	temp_0096	temp_0097	temp_0098	temp_0099	temp_0100	temp_0101	temp_0102	temp_0103	temp_0104	temp_0105	temp_0106	temp_0107	temp_0108	temp_0109	temp_0110	temp_0111	temp_0112	temp_0113	temp_0114	temp_0115	temp_0116	temp_0117	temp_0118	temp_0119	temp_0120	temp_0121	temp_0122	temp_0123	temp_0124	temp_0125	temp_0126	temp_0127	temp_0128
100002466	1.2831	1.1616	1.4154	1.2085	1.043	1.0256	0.9191	1.0458	0.7723	0.8717	1.0191	1.0947	0.854	0.8253	1.0534	1.0092	0.9682	1.2046	1.0956	1.0599	1.1165	1.3188	1.0902	0.9711	0.9636	0.9096	0.8564	0.9068	1.0294	1.2673	0.8887	0.8031	0.9326	0.8679	0.7577	0.7446	1.137	1.1479	1.0509	1.3753	1.1762	1.3959	0.9733	1.2032	1.3144	1.1814	1.025	1.1228	1.2667	1.1913	0.6975	0.9907	1.1039	1.0552	0.9329	1.185	0.7883	1.0243	0.8638	0.8178	1.0737	1.0364	0.9877	0.6178	0.7279	1.0567	0.8903	0.9892	1.0922	1.0791	0.9758	0.8429	1.0192	1.017	1.1038	0.9588	0.8108	0.9956	1.0455	1.1509	0.877	0.8927	0.8504	0.9373	0.8103	0.7708	0.9093	1.0545	0.7695	1.0513	0.8995	1.088	1.2077	1.0318	1.1087	1.3067	1.0555	1.0031	1.356	1.3509	0.9762	0.9116	1.2921	1.0755	1.0053	0.9938	1.1832	1.3293	1.0699	1.0279	0.7457	0.8137	0.9453	0.9231	1.1503	0.9846	0.9846	1.3196	0.8817	0.9538	1.2709	1.0044	1.1085	1.2225	0.9497	0.9845
100001586	1.4832	1.4466	0.9409	0.8393	0.7998	0.6511	2.7514	2.3748	1.0307	0.4471	1.5274	0.4471	0.6772	0.838	1.9302	1.726	1.9073	1.8136	0.6777	0.8994	0.6968	0.6175	1.2806	1.1391	1.9238	1.5516	0.5624	0.6705	1.2221	1.4123	0.7665	0.7196	1.4643	2.3138	0.8473	0.8065	1.3126	1.2512	0.4836	0.9722	0.9809	0.6931	1.0287	0.9766	2.6278	2.6751	1	1.1707	1.3019	0.8694	1.3464	1.9494	0.6522	0.4471	1.0464	1.6102	0.8725	0.9286	0.8533	0.7837	0.8347	0.8247	0.9887	0.912	0.9577	0.7497	1.1102	1.1681	1.0066	0.6992	0.6927	0.7661	1.0299	1.0139	1.9347	1.3624	0.7928	0.6265	0.9575	1.057	0.7926	1.2025	1.752	1.031	0.8474	0.838	0.7936	0.834	0.7775	0.972	0.9437	0.8172	1.4266	1.6798	1.5134	1.5384	1.1723	1.2279	0.8183	0.9	0.9413	1.0479	1.3615	1	1.446	1.5549	1.1255	0.959	2.3686	2.0499	0.4471	0.4532	0.6476	0.6403	0.6539	0.6618	0.7326	0.6382	0.8062	0.7209	0.9699	1.1589	1.0109	0.9255	0.7017	1.0476
407	1.168	0.9122	1.2394	1.2334	0.7239	0.8395	0.9511	0.7866	1.0432	1.0118	0.641	0.967	0.8226	0.9533	0.9339	1.1167	0.9399	1.0273	0.9363	1.0098	1.1931	1.3985	1.2901	1.7442	0.7561	0.9956	0.7744	0.7296	0.8418	0.8029	1.1521	1.1028	0.6341	0.676	0.9417	0.9928	1.1461	1.273	1.261	1.1142	1.0787	1.1805	0.9651	1.0649	0.7246	0.754	1.0458	1.0347	1.0554	1.0494	0.8026	0.6888	1.0286	1.0755	0.9014	0.7515	0.92	1.1208	0.9315	0.8472	0.9763	0.9944	1.0031	1.2862	1.132	1.1249	0.8379	0.9486	1.0661	1.1829	0.9315	0.8076	0.8713	1.0744	1.3437	1.2115	0.9645	1.1353	1.1016	1.2442	0.9752	0.9711	0.95	0.9762	0.9969	1.0101	0.957	1.0909	0.7181	0.8303	0.8458	0.8724	1	1	0.8403	0.9201	1.1565	1.1498	0.9098	1.0431	1.2941	1.1059	1.2459	1.1733	0.9514	1.0609	0.9086	1.063	0.8884	0.7067	1.2493	0.8081	0.9647	0.8304	1.6614	1.0306	0.9892	0.8347	1.163	1.2081	1.2455	1.096	1.0229	0.9892	1.0614	1.2036
100021374	0.202	0.7339	4.1203	6.3974	2.025	3.4696	0.1214	0.1096	1.3	1.2634	0.0456	0.0456	1.9741	2.1812	0.6819	4.89	0.0456	3.0934	0.1699	0.5553	2.0602	2.336	3.1201	2.6693	3.1741	3.1602	0.4053	0.5361	0.59	0.7801	0.5861	1.8846	1.4017	0.4648	0.7609	1.1683	3.6011	1.4619	1.3743	0.3542	0.6415	0.2314	1.8964	8.4917	0.1624	0.0456	0.5912	0.6988	0.3279	0.1233	1.432	0.3687	1.0716	0.4393	0.2464	0.224	1.0775	2.3129	0.9682	0.8933	0.5357	1.4395	1.1583	1.528	0.5995	0.0456	0.8793	0.8883	1.8184	0.8909	0.2159	0.154	3.9688	3.0302	1.2059	5.9479	0.0949	0.1127	0.2156	0.5753	0.1061	0.7559	0.6769	0.4168	1.4382	0.4074	0.3224	0.9928	2.1112	0.5239	0.7688	1.0072	1.8122	1.2605	0.2034	0.0456	0.3278	1.278	0.2703	0.1486	0.7001	1.0243	0.8958	4.3746	1.9926	2.4616	0.4359	0.2583	0.0456	0.0456	1.6099	1.151	2.8923	0.1967	0.3274	0.0456	0.494	1.1415	1.7642	0.8824	0.3517	0.6809	1.6853	2.3039	1.4134	0.9223
100020423	2.5638	1.7724	2.1534	1.2116	1.108	0.8099	0.6031	0.4815	1.1611	0.4023	2.3661	1.8338	0.6703	0.8479	1.4345	1.4049	2.365	0.978	1.1525	0.9396	1.5526	1.6331	2.2206	1.2715	1.898	0.4884	0.705	0.3875	0.6612	1.0492	0.999	1.6519	0.551	0.8281	0.581	0.7556	1.1188	0.502	1.9624	1.4798	0.6696	0.6007	1.4657	0.7523	5.7333	4.5325	0.9346	1.4409	0.8823	1.0954	1.001	1.4499	0.3928	0.5989	0.4437	0.6966	0.924	0.7852	0.7814	0.7762	0.6284	0.6831	1.2513	1.3323	1.3743	1.5587	0.6671	1.0675	0.8969	0.8005	0.8226	1.1514	0.8015	0.7749	2.9848	1.4841	0.6743	0.8844	0.9988	1.2696	0.3423	0.6485	1.2238	1.4989	1.1969	2.3732	0.9942	1.8253	0.6998	0.6092	1.2841	1.5583	2.0396	3.3076	0.916	1.0012	1.6575	1.8759	0.6645	0.9143	1.0099	0.731	0.8258	0.9785	1.0335	1.2413	1.3487	0.6374	1.8274	0.7392	0.5831	0.4001	0.5317	0.7495	1.4429	0.4575	1.2912	0.4672	0.7845	0.2634	1.2836	2.3044	1.13	0.6705	0.4481	1.0559
100003397	1.0055	2.0866	1.0643	1.2176	1.236	0.5543	0.9748	1.0319	1.6639	0.7035	1.0127	1.7105	1.1363	1.1776	1.1575	2.3858	0.9825	0.9596	0.5894	1.1906	1.2213	1.5891	0.7549	0.7861	1.4107	1.1989	1.1453	0.6479	0.9213	0.5177	0.3498	0.6838	0.6412	0.8911	0.5007	0.6787	0.485	0.8494	0.8169	0.4658	2.1841	1.3481	2.4377	0.8105	2.483	1.0894	1.0044	0.675	1.8813	1.0073	1.2765	1.075	1.1363	0.8569	1.4098	0.6449	0.8976	0.86	0.7869	0.7768	1.4181	1.0762	4.4523	0.6234	1.4788	1.2498	1.5376	1.3647	2.0391	1.7235	0.6941	0.813	0.7173	2.0946	3.3499	2.0539	0.4415	0.4342	0.9454	0.8706	1.1418	1.411	0.8556	1.0124	1.0633	0.8669	0.7683	0.6932	1.3088	1.7384	0.8235	1.3937	1.4206	0.8366	1.5178	1.0843	0.6697	0.9868	2.2875	1.0285	0.6996	2.2331	0.6419	1.0359	1.5095	2.0644	0.3985	0.8546	1.4025	2.2565	0.7108	0.63	0.6166	0.5292	0.7537	0.4908	0.9956	1.2416	0.8825	0.5879	1.3498	0.7321	2.0331	1.5399	0.6811	1.0604
100002488	0.2481	0.6755	2.1724	2.7025	0.6414	0.7679	0.6566	1.0645	1.8157	2.6818	6.6187	19.714	0.3437	0.3883	3.2962	3.2459	2.1006	12.9857	1.1576	1.0561	0.143	0.1698	4.11	2.1003	1.4519	0.8293	1.45	0.902	0.4872	0.554	0.9143	2.0547	0.7634	0.6108	1.1443	2.279	2.2615	3.7023	0.4149	0.8254	0.187	0.4918	8.1199	4.0441	3.6173	3.7573	10.7219	2.7259	0.9578	3.3746	0.9762	0.5733	0.6337	2.0138	2.0442	1.0681	1.2453	0.8304	3.5598	4.2938	0.6743	0.4768	0.471	0.8341	18.7796	25.686	1.9746	4.128	0.8763	0.5345	2.332	2.4033	0.2115	0.0655	34.3675	9.207	0.1949	0.1601	1.0422	1.798	0.4257	0.2293	1.8357	0.8291	0.2305	0.2629	0.8422	0.3634	0.4226	2.2566	1.0076	0.803	0.9102	4.3028	3.019	2.93	0.5652	3.7252	0.0601	0.0718	0.2298	0.1089	2.0071	6.8077	5.7008	5.3126	0.3009	1.4567	4.0951	1.4534	0.1667	0.4113	0.303	0.434	1.3218	0.5802	0.4714	0.2225	0.4731	0.3558	14.1498	4.8594	1.5889	2.2285	0.1273	0.2392
100015838	1.5446	1.4948	1.2377	0.8615	0.7641	0.6406	2.3687	2.1788	0.5379	0.7706	0.7742	0.8297	1.242	0.9932	1.3996	0.9264	1.4538	1.6514	1.0561	1.2058	0.9763	0.8529	1.5102	1.6342	1.3361	1.4103	0.7352	0.8205	1.4501	1.0518	1.9342	1.3325	1.3359	1.1762	0.9713	0.7644	0.626	1.4144	0.6838	0.6016	1.1557	0.8208	0.9773	2.4036	0.5494	1.0152	0.5785	0.4813	1.3153	0.845	1.0465	0.9067	2.0238	2.6535	0.9823	0.8729	0.7643	0.9332	1.2358	1.1826	1.0065	1.1311	1.2096	2.8606	0.9547	0.9696	0.7652	0.6271	0.9643	0.814	1.2643	1.008	1.4974	0.9848	1.0283	0.9495	0.6447	0.7349	1.5232	1.5068	1.6554	0.5445	0.5864	0.6208	1.2024	1.3293	0.586	0.4166	0.6145	0.7394	0.6559	0.4618	0.7258	0.8416	1.3762	1.7773	1.4952	1.8202	0.9351	0.7403	1.3675	0.5956	1.1009	1.2702	1.2324	0.7326	1.045	1.3976	0.8124	1.0643	0.9433	0.9015	0.8035	1.0192	0.7682	1.0026	1.2377	1.4361	0.5488	0.9903	1.2397	0.4706	0.806	0.9974	1.3671	1.3883
250	3.2084	3.7071	1.1423	2.3317	0.4168	0.6501	1.0479	1.4006	0.5766	1.4673	0.7587	1.0083	0.5308	1.3006	0.5097	0.7875	1.7486	2.2834	1.7504	1.3305	1.2947	0.6762	0.7469	1.7793	0.6814	1.9932	0.6956	0.8476	0.8649	0.84	1.7276	0.9598	1.0856	0.7724	1.0338	1.5402	1.9368	1.5503	1.375	1.6993	1.1669	1.3678	1.4249	1.702	0.4052	0.8168	2.1342	1.5021	1.2393	0.8734	0.7796	0.4382	1.5941	2.3464	0.9876	0.7847	0.6472	0.5527	1.3578	1.4685	0.7427	0.9152	1.5246	3.6441	1.3209	1.0027	2.1789	0.5864	1.623	1.9337	1.7249	1.2071	0.5218	0.7243	0.8278	1.3307	0.8422	0.8815	2.8507	2.2302	1.2517	0.5034	0.5341	0.6072	0.9537	2.0192	0.9895	0.8904	0.7629	0.8498	0.7091	1.0132	1.287	0.6962	0.7204	0.8357	0.6411	0.9914	1.0869	1.0235	1.3433	1.0875	1.6986	1.8465	0.7413	0.8348	1.0865	1.3922	0.2692	0.4831	0.6773	1.3615	0.8443	0.9917	0.3804	1.0194	0.5042	0.6023	0.6544	1.1312	1.6025	1.1615	1.2812	2.4171	0.8036	0.651
1442	1.4102	1.4108	1.2843	1.1502	0.5516	0.6395	1.5879	1.0175	0.8788	0.838	0.6479	0.8604	0.9369	0.9058	1.0139	0.8609	1.1896	1.571	0.9764	1.7034	1.0045	1.108	1.3297	1.1777	1.139	1.3714	0.9628	0.9955	0.8797	0.9181	0.8408	0.9258	0.7014	0.4644	0.9098	1.0094	1.0499	0.9968	1.0459	0.9123	0.8402	0.8639	0.9108	0.8982	1.4761	1.0688	0.8174	0.78	1.2376	1.1297	0.9231	1.0292	1.0255	1.2612	0.9932	0.7603	0.9363	0.9614	0.6701	0.8011	1.0045	1.3096	1.151	1.6724	1.2822	1.1467	1.1203	0.9298	0.8431	0.7212	0.9316	1.5729	0.6782	0.8703	1.8766	1.0535	0.7336	1.0165	0.7487	0.8512	0.3727	0.6459	0.835	0.8753	1.2069	1.6319	0.7055	1.1781	0.7933	0.3025	0.8819	1.0367	1.0397	0.9495	2.7684	1.5655	1.2859	1.4163	1.3412	1.6589	1.3865	1.0119	1.1376	1.3198	0.6348	0.6128	1.0592	1.1839	1.0319	1.1137	0.8539	0.3696	0.3429	0.8457	1.5381	1.0183	1.0789	1.2177	1.2878	1.0032	1.0597	0.9557	1.1388	1.7574	0.8729	0.9836
100003892	1.2249	4.1821	1.3105	1.2488	1.7385	2.2514	1.2453	0.9774	0.9797	1.2932	1.2799	4.5398	1.8704	1.1093	5.3111	2.4869	1.6398	1.3992	0.7329	0.6276	0.6818	0.8466	2.0366	1.2552	0.8678	0.8741	2.1185	0.2634	1.9661	0.9039	0.8837	1.0586	0.7409	1.0203	1.3907	1.3707	0.888	2.1614	0.3292	0.4674	0.3346	0.9254	1.7131	0.6723	1.5098	0.5038	2.8953	0.2377	2.5109	3.614	0.7462	0.8682	0.4851	1.1446	0.3277	0.8941	1.4668	0.9713	0.4393	3.6629	1.1225	1.678	1.8699	1.9914	0.0553	0.2361	0.3752	0.7554	1.4861	1.9666	0.6506	0.6479	0.4041	1.222	1.1457	3.4523	0.611	1.2094	0.7872	1.4119	0.5073	1.1283	0.8198	0.7076	0.9408	0.5185	0.5702	0.6033	1.8365	1.6373	0.4286	0.4321	0.868	1.4645	0.7993	0.7878	2.6714	4.5012	0.4546	1.2894	1.0565	0.6644	0.9306	1.2138	1.1592	1.4884	0.4488	1.5129	0.4755	0.816	0.3215	0.0553	1.2701	1.165	0.6872	0.2956	0.8055	0.0553	2.3467	0.4692	1.7164	2.0918	0.527	0.6874	0.4153	0.5675
100000042	1.3194	1.7235	0.6477	0.9619	0.475	0.4343	1.3673	4.1629	3.5325	1.2831	0.1337	0.2795	3.0118	1.3736	0.4137	0.2915	1.3351	2.425	0.2085	0.083	4.0051	0.5764	0.3812	0.2591	2.3752	0.238	0.9565	1.5889	3.4737	0.2403	0.2451	2.2168	0.1559	2.1249	0.0664	6.1403	3.5664	0.9853	2.9529	0.1062	1.3589	0.4854	1.218	1.0435	1.6078	2.7081	2.9207	1.353	0.3717	0.7648	1.5521	0.2056	1.9647	2.4266	0.5404	0.4987	3.5211	3.3876	1.3642	0.1491	1.529	0.9249	1.2607	2.2119	1.6088	0.6867	3.0484	1.2826	1.4516	1.7389	0.0862	0.1725	0.5096	0.4913	8.7922	2.8452	0.1555	0.4804	0.3456	4.85	0.3234	1.4021	1.7228	1.2593	1.1013	3.0245	0.3847	1.8864	0.4565	0.3058	0.8475	0.672	1.6159	0.639	3.8151	0.7571	4.438	0.6254	0.7625	1.8642	3.7036	0.4416	0.6036	1.8576	2.1811	7.1554	0.2436	1.4405	2.2027	1.9398	0.5452	0.1784	0.0836	0.0557	1.0147	0.19	0.502	0.3505	3.8679	0.5722	0.4969	0.1922	0.2697	6.6668	0.106	0.4303
100015831	2.2738	2.0419	1.1474	1.2032	1.0669	0.7296	1.9106	3.5703	0.6945	0.9108	0.6878	1.1675	1.5965	1.0898	1.0115	0.8507	1.2439	1.9746	1.5941	1.7678	0.9016	0.5042	1.1854	1.2789	0.6694	1.2204	1.1839	1.2018	0.8423	0.9162	1.4274	0.6895	0.7909	0.8629	1.4865	1.2855	1.1097	1.6316	0.7048	1.3279	1.4235	0.7372	0.9954	1.9564	0.4372	0.5912	0.491	0.4492	0.724	0.5709	1.1111	0.8151	0.9235	1.6801	1.0969	0.56	0.7373	1.1881	1.1942	1.2373	1.1942	1.6326	1.1799	2.0866	0.6745	0.7629	2.645	2.5511	1.0937	0.8906	1.1945	0.6853	1.4698	1.1428	0.8117	1.3192	0.7068	1.0023	0.9108	1.1937	0.6794	0.3594	0.6521	0.4097	0.4636	0.7276	0.4153	0.7604	0.53	0.2655	1.0006	0.6266	0.9799	0.7155	0.9495	1.6652	0.8851	0.9217	1.6283	0.9552	1.2215	1.1418	1.2738	1.3789	0.7331	1.3836	0.6747	0.7377	0.979	0.9387	1.515	3.0915	0.8495	0.9603	0.6931	0.8183	0.8706	0.8313	0.8123	1.0563	1.0717	0.9994	0.6253	1.0121	1.2988	1.0535
100020414	1.1569	1.3108	0.9601	1.0901	1.7092	1.6857	0.4461	0.2831	1.2904	1.3315	1.0533	0.952	1.2385	1.1852	1.8194	1.2517	1.6412	1.6534	0.947	1.3379	0.9981	1.1963	0.9377	0.9671	0.7032	0.5551	1.5897	1.097	0.95	1.032	0.8622	0.7446	0.9188	1.1182	1.4503	1.2387	1.4817	1.823	0.8867	0.7674	0.8906	0.5791	0.9889	0.8789	0.6777	0.4905	1.293	1.0457	1.1453	1.2455	1.112	1.3618	1.0452	0.8961	0.2652	0.3422	1.1876	0.9309	1.2287	1.2244	0.7467	0.7964	1.5583	1.6003	0.8544	0.7206	0.8089	0.9853	0.9387	0.8551	0.5058	0.614	1.1762	1.411	1.519	1.6869	1.3432	1.6951	1.0304	1.1671	0.7716	0.9081	0.8663	0.9985	0.5597	0.6477	1.4381	1.4404	0.7774	0.8543	0.5994	0.6952	0.8536	0.9317	1.0747	1.2647	0.9419	0.9499	0.8102	1.1108	1.0558	1.0623	2.1199	2.09	1.1041	1.2681	0.8968	0.9655	0.218	0.4541	1.3707	1	0.4261	1.0015	0.8383	0.7259	0.7824	0.8204	1.4186	1.666	1.2017	0.5599	0.6173	0.8619	1.1334	1.1309
572	1.1072	1.1903	0.8222	0.9145	1.2247	1.0776	1.7244	2.2897	0.9989	1.0311	1.3905	1.5825	0.8934	0.9634	0.966	1.282	0.9296	0.892	1.0573	1.1334	0.997	0.8414	0.9786	0.8922	1.4347	0.9349	0.8088	0.8578	0.9001	1.0143	0.9922	0.8868	0.8615	1.0334	1.1649	0.976	0.9502	0.915	1.488	1.0448	1.0171	1.0336	1.0911	0.9384	2.4746	1.5168	1.1098	1.2164	1.0788	1.0652	1.0604	1.0217	0.8265	0.8937	1.1494	0.9314	0.8825	0.9219	1.0135	1.0928	0.9935	0.9471	0.6933	0.6293	0.9505	0.969	0.8149	0.9585	1.1313	1.2538	1.46	1.8912	0.9801	1.0274	1.211	0.8108	1.1045	0.8933	1.2209	1.2147	0.9178	0.7922	1.03	1.2176	1.1056	1.3252	1.0168	1.0867	0.927	0.4901	0.9666	1.3152	1.0741	1.2298	0.9127	0.9371	1.1054	1.2072	0.8359	0.898	1.1735	1.0153	0.8341	0.8714	0.9785	1.0296	0.8875	0.9477	1.2274	1.1267	1.0237	0.9421	1	1.0558	0.8405	1.0647	0.9076	0.9414	0.8698	0.8902	1.3241	1.478	1	0.9273	0.8999	0.9176
338	1.373	0.8999	0.8496	0.7373	1.529	1.1065	3.5087	3.2979	1.2828	1.0764	1.0912	1.0719	0.9808	0.885	1.9447	1.6223	1.0515	1.4715	0.4143	0.8213	0.8799	0.9699	0.8236	0.9733	1.9715	1.4873	0.6685	0.9743	0.531	0.5716	0.7838	0.6685	1.4986	1.6655	1.0647	1.0287	0.8875	1.0666	1.1835	0.8322	0.8143	0.7464	1.3946	1.3677	2.9674	2.2565	0.8178	0.6513	0.8047	0.7964	1.1567	1.3019	0.6714	0.5565	2.2546	1.7773	0.4012	0.2792	1.0843	0.7278	0.4381	0.8845	0.8879	0.8855	0.9178	0.8094	0.7956	0.9692	1.1274	0.8815	1.2004	1.2766	1.4702	0.9308	1.8179	1.094	0.4773	0.8141	1.5317	0.9417	0.6609	1.1101	0.9501	1.0231	0.8566	1.2095	0.819	0.8958	1.3028	0.6668	1.2733	0.9659	1.0991	1.6266	1.4359	1.4719	1.0651	1.5198	0.8343	0.745	1.0319	0.9702	0.9281	0.6524	1.6042	1.844	1.0712	0.9901	1.7132	1.6827	1.0908	0.8411	0.851	0.9726	0.8536	1.0061	0.9485	0.9939	1.0404	1.2516	1.1826	0.6069	0.7506	0.2926	0.7094	0.767
1087	1.0203	0.8623	1.9444	0.5061	0.5516	0.541	1.0165	2.037	0.5645	0.5154	1.144	0.896	0.4794	0.7938	0.7534	0.5339	0.7795	1.5545	1.0838	1.7712	1.1831	0.4061	1.0166	1.4274	0.2066	1.7282	2.5763	1.3917	1.118	0.6282	0.9604	0.8568	1.9124	0.941	1.0205	1.0338	1.1414	1.4261	0.5412	0.5422	1.2504	1.2019	1.2347	1.356	0.7059	0.7911	0.6904	1.1673	1.2311	1.131	0.7422	0.9903	1.1725	1.4178	0.5974	0.5031	0.6596	1.3448	1.2276	1.1691	0.4558	1.1064	1.3752	1.7795	1.0052	1.3888	0.4825	0.4746	1.152	0.4305	0.6959	3.1055	1.3936	0.7237	1.6319	0.9698	0.6647	0.4746	1.0423	0.8529	3.5025	0.4969	0.8905	0.5122	1.3128	1.7701	0.9093	1.3647	0.9354	0.4626	0.3408	0.2403	1.3938	1.1393	0.8736	0.9373	0.5987	0.9292	1.5407	1.7052	0.8827	0.4563	1.2679	1.0502	0.3604	0.7227	1.7261	0.9386	0.3458	0.9466	0.7729	0.9674	0.5283	2.9045	1.3875	1.2661	1.1409	1.8205	0.6764	2.8133	1.3634	1.1546	1.3616	0.8046	1.414	1.2212
100000010	0.2248	0.1932	3.044	4.4368	1.9503	3.0221	0.7981	0.4524	1.6461	1.5382	0.07	0.2437	5.5144	4.7941	0.1668	0.2533	0.0853	0.07	0.07	0.07	0.9147	2.5664	1.9836	3.8252	1.0328	0.6039	2.8141	0.8407	0.356	1	0.8573	0.5032	1.3513	3.7959	1.5737	6.9137	0.1132	0.1286	2.0948	0.9905	0.3625	0.3777	0.4684	0.1296	0.2978	0.3041	0.4285	1.0909	0.6639	0.7959	3.1456	3.5295	2.6348	2.5338	0.341	0.5015	2.0235	2.0491	3.0121	3.966	1.6055	1.6627	0.8765	2.09	1.7093	0.07	0.1924	0.1273	0.2098	0.2044	0.07	0.6072	2.0774	2.8054	0.2875	0.2317	0.1594	0.2798	0.7973	1.0095	1.278	2.5757	2.7484	5.5037	1.0864	1.432	0.712	1.1585	1.9019	4.6126	0.07	0.3342	1.8835	0.1189	0.1883	0.1492	0.0991	0.4894	0.7235	0.7938	1.9467	1.0022	0.6534	0.915	3.5397	2.2255	0.1442	1.5354	0.1909	0.07	2.5439	1.8386	0.2205	0.1571	1.9451	0.249	0.143	0.2553	4.4676	3.0067	1.4677	1.7327	2.4603	0.4932	1.8011	1.6538
100001950	1.4351	1.9894	1.1192	1.3717	0.6866	1.0048	0.9098	1.0893	0.5406	1.0948	0.9034	1.1249	0.4979	1.0123	0.6589	1.0445	1.8817	2.098	1.7895	1.3114	1.2293	0.7629	0.7419	1.0175	0.831	1.7701	0.6297	0.8038	0.7809	0.9672	0.9444	0.8746	1.2726	0.9006	1.1296	1.3723	2.3434	1.8297	1.9309	1.4681	0.992	0.9464	1.7221	1.9526	0.4807	0.805	1.6937	1.0017	1.0447	0.6377	1.0615	0.5815	1.4767	2.0769	1.3737	0.7581	0.7557	0.6546	2.3782	2.2245	0.8832	1.1147	0.7739	1.3626	1.0552	1.1095	0.2306	0.6526	1.5142	1.3854	1.7557	1.2094	0.8766	0.7481	0.9104	1.6038	1.0158	0.9865	3.5326	2.4244	1.1523	0.5711	0.5531	0.7225	0.7447	1.1049	0.9005	0.4687	0.8675	0.5046	0.6273	0.6356	1.3361	0.9328	0.8641	1.0702	0.6695	0.9511	1.074	1.002	1.361	1.1676	1.7434	2.5956	0.8949	0.9545	0.8227	0.8966	0.3398	0.3933	0.9952	1.7692	0.9983	1.1358	0.338	1.1697	0.5412	0.3856	0.3946	0.8591	1.1368	1.2237	1.0521	2.4642	0.6533	0.5957
100001635	1.3312	1.7712	0.5528	0.4018	0.5411	0.2466	1.6866	1.876	7.5868	1.1027	0.3833	0.4353	3.0674	1.5375	1.0559	1.0937	2.1912	2.1162	0.5701	0.5229	1.4448	0.4295	0.8466	0.9286	2.7933	0.7451	1.6265	2.7615	0.772	1.6908	0.321	0.7377	2.2544	2.4236	1.4404	7.2542	3.1687	0.8706	2.8434	0.5137	0.869	0.3941	0.7781	1.3246	2.0287	1.0725	3.8047	1.5094	0.7424	0.7034	5.1946	1.3255	1.5232	2.0562	0.936	0.8831	1.4991	4.4474	2.9751	1.8889	0.8457	0.8832	0.7932	2.5492	0.7677	0.6947	2.4258	1.0767	0.7012	2.4392	0.2589	0.3113	0.4322	0.725	7.5484	1.0119	0.5918	0.2758	1.9741	3.3864	2.509	0.9763	2.4517	0.6167	3.4256	2.6012	0.3399	2.1381	1.6216	0.6066	1.6213	0.5598	0.5537	0.5227	1.9444	1.064	9.1962	0.5057	1.3376	1.005	2.132	0.5371	0.757	4.071	3.4525	9.152	1.2113	1.6654	4.2211	5.3256	0.6821	0.2816	0.4614	0.4351	1.2456	0.2855	0.995	0.2757	1.0605	0.569	0.3857	0.8068	0.5429	0.8393	0.3519	0.4292
100015839	1.6332	1.8663	1.1632	0.7749	1.0505	0.6774	2.2205	1.924	0.3958	0.8601	0.4659	0.9654	0.9897	0.8708	1.8336	1.2325	1.4152	1.6311	1.1988	1.6647	0.9246	0.7441	1.3541	1.3883	0.9807	1.0402	0.8108	0.919	0.8711	0.8112	1.6578	1.0673	0.8632	1.0132	1.0874	1.1756	0.8201	1.3615	0.8241	0.9101	1.2705	1.0528	1.0143	2.578	0.3588	0.8292	0.4983	0.46	1.1238	0.8256	0.8727	1.0103	1.3513	2	0.9311	0.7397	0.685	0.9666	1.3521	1.0422	1.0185	1.1159	0.8472	1.6995	1.1949	0.8187	1.2944	0.9989	0.7556	0.752	1.4359	1.0329	1.7072	0.9958	0.7176	0.8909	0.7053	0.8718	1.4709	1.7684	0.9138	0.3811	0.6518	0.542	0.8189	1.0738	0.4658	0.6703	0.4054	0.5145	0.8143	0.6472	0.6959	0.8124	0.8533	1.6182	0.9784	1.183	1.1068	1.2131	1.2229	0.7675	1.2787	1.553	1.2324	0.942	1.0885	1.2353	0.954	0.9506	0.8392	1.0842	0.8773	0.9234	0.9533	1.2582	1.2891	1.075	0.7649	1.1556	1.1613	0.6431	1.0422	1.0683	0.9873	1.2115
